# x, y, gas saturation, co2 concentration 
3.500000e-02, 3.500000e-02, 0.000000e+00, 5.857397e-07 
4.500000e-02, 3.500000e-02, 0.000000e+00, 1.704233e-05 
5.500000e-02, 3.500000e-02, 0.000000e+00, 2.335984e-04 
6.500000e-02, 3.500000e-02, 0.000000e+00, 1.940323e-03 
7.500000e-02, 3.500000e-02, 0.000000e+00, 1.053977e-02 
8.500000e-02, 3.500000e-02, 0.000000e+00, 3.859811e-02 
9.500000e-02, 3.500000e-02, 0.000000e+00, 9.884222e-02 
1.050000e-01, 3.500000e-02, 0.000000e+00, 1.888157e-01 
1.150000e-01, 3.500000e-02, 0.000000e+00, 2.907902e-01 
1.250000e-01, 3.500000e-02, 0.000000e+00, 3.867014e-01 
1.350000e-01, 3.500000e-02, 0.000000e+00, 4.672165e-01 
1.450000e-01, 3.500000e-02, 0.000000e+00, 5.308531e-01 
1.550000e-01, 3.500000e-02, 0.000000e+00, 5.799968e-01 
1.650000e-01, 3.500000e-02, 0.000000e+00, 6.179611e-01 
1.750000e-01, 3.500000e-02, 0.000000e+00, 6.476648e-01 
1.850000e-01, 3.500000e-02, 0.000000e+00, 6.713507e-01 
1.950000e-01, 3.500000e-02, 0.000000e+00, 6.905890e-01 
2.050000e-01, 3.500000e-02, 0.000000e+00, 7.064435e-01 
2.150000e-01, 3.500000e-02, 0.000000e+00, 7.196542e-01 
2.250000e-01, 3.500000e-02, 0.000000e+00, 7.307673e-01 
2.350000e-01, 3.500000e-02, 0.000000e+00, 7.402061e-01 
2.450000e-01, 3.500000e-02, 0.000000e+00, 7.482950e-01 
2.550000e-01, 3.500000e-02, 0.000000e+00, 7.552584e-01 
2.650000e-01, 3.500000e-02, 0.000000e+00, 7.612348e-01 
2.750000e-01, 3.500000e-02, 0.000000e+00, 7.664818e-01 
2.850000e-01, 3.500000e-02, 0.000000e+00, 7.713540e-01 
2.950000e-01, 3.500000e-02, 0.000000e+00, 7.763496e-01 
3.050000e-01, 3.500000e-02, 0.000000e+00, 7.815725e-01 
3.150000e-01, 3.500000e-02, 0.000000e+00, 7.872896e-01 
3.250000e-01, 3.500000e-02, 0.000000e+00, 7.940672e-01 
3.350000e-01, 3.500000e-02, 0.000000e+00, 8.023529e-01 
3.450000e-01, 3.500000e-02, 0.000000e+00, 8.107656e-01 
3.550000e-01, 3.500000e-02, 0.000000e+00, 8.194850e-01 
3.650000e-01, 3.500000e-02, 0.000000e+00, 8.287865e-01 
3.750000e-01, 3.500000e-02, 0.000000e+00, 8.390391e-01 
3.850000e-01, 3.500000e-02, 0.000000e+00, 8.515902e-01 
3.950000e-01, 3.500000e-02, 0.000000e+00, 8.636751e-01 
4.050000e-01, 3.500000e-02, 0.000000e+00, 8.607077e-01 
4.150000e-01, 3.500000e-02, 0.000000e+00, 8.557881e-01 
4.250000e-01, 3.500000e-02, 0.000000e+00, 8.495963e-01 
4.350000e-01, 3.500000e-02, 0.000000e+00, 8.422580e-01 
4.450000e-01, 3.500000e-02, 0.000000e+00, 8.337717e-01 
4.550000e-01, 3.500000e-02, 0.000000e+00, 8.241037e-01 
4.650000e-01, 3.500000e-02, 0.000000e+00, 8.132160e-01 
4.750000e-01, 3.500000e-02, 0.000000e+00, 8.010712e-01 
4.850000e-01, 3.500000e-02, 0.000000e+00, 7.876301e-01 
4.950000e-01, 3.500000e-02, 0.000000e+00, 7.728479e-01 
