# x, y, gas saturation, co2 concentration 
3.500000e-02, 3.500000e-02, 0.000000e+00, 8.023616e-01 
4.500000e-02, 3.500000e-02, 0.000000e+00, 8.072657e-01 
5.500000e-02, 3.500000e-02, 0.000000e+00, 8.086220e-01 
6.500000e-02, 3.500000e-02, 0.000000e+00, 8.087258e-01 
7.500000e-02, 3.500000e-02, 0.000000e+00, 8.079070e-01 
8.500000e-02, 3.500000e-02, 0.000000e+00, 8.068154e-01 
9.500000e-02, 3.500000e-02, 0.000000e+00, 8.060981e-01 
1.050000e-01, 3.500000e-02, 0.000000e+00, 8.062704e-01 
1.150000e-01, 3.500000e-02, 0.000000e+00, 8.075639e-01 
1.250000e-01, 3.500000e-02, 0.000000e+00, 8.099568e-01 
1.350000e-01, 3.500000e-02, 0.000000e+00, 8.132756e-01 
1.450000e-01, 3.500000e-02, 0.000000e+00, 8.172646e-01 
1.550000e-01, 3.500000e-02, 0.000000e+00, 8.216178e-01 
1.650000e-01, 3.500000e-02, 0.000000e+00, 8.260111e-01 
1.750000e-01, 3.500000e-02, 0.000000e+00, 8.301735e-01 
1.850000e-01, 3.500000e-02, 0.000000e+00, 8.339804e-01 
1.950000e-01, 3.500000e-02, 0.000000e+00, 8.374844e-01 
2.050000e-01, 3.500000e-02, 0.000000e+00, 8.408563e-01 
2.150000e-01, 3.500000e-02, 0.000000e+00, 8.442674e-01 
2.250000e-01, 3.500000e-02, 0.000000e+00, 8.477892e-01 
2.350000e-01, 3.500000e-02, 0.000000e+00, 8.513658e-01 
2.450000e-01, 3.500000e-02, 0.000000e+00, 8.548550e-01 
2.550000e-01, 3.500000e-02, 0.000000e+00, 8.580885e-01 
2.650000e-01, 3.500000e-02, 0.000000e+00, 8.609192e-01 
2.750000e-01, 3.500000e-02, 0.000000e+00, 8.633084e-01 
2.850000e-01, 3.500000e-02, 0.000000e+00, 8.652863e-01 
2.950000e-01, 3.500000e-02, 0.000000e+00, 8.669442e-01 
3.050000e-01, 3.500000e-02, 0.000000e+00, 8.683480e-01 
3.150000e-01, 3.500000e-02, 0.000000e+00, 8.695951e-01 
3.250000e-01, 3.500000e-02, 0.000000e+00, 8.708036e-01 
3.350000e-01, 3.500000e-02, 0.000000e+00, 8.719904e-01 
3.450000e-01, 3.500000e-02, 0.000000e+00, 8.729956e-01 
3.550000e-01, 3.500000e-02, 0.000000e+00, 8.737622e-01 
3.650000e-01, 3.500000e-02, 0.000000e+00, 8.745633e-01 
3.750000e-01, 3.500000e-02, 0.000000e+00, 8.760246e-01 
3.850000e-01, 3.500000e-02, 0.000000e+00, 8.791989e-01 
3.950000e-01, 3.500000e-02, 0.000000e+00, 8.852109e-01 
4.050000e-01, 3.500000e-02, 0.000000e+00, 8.937470e-01 
4.150000e-01, 3.500000e-02, 0.000000e+00, 9.023506e-01 
4.250000e-01, 3.500000e-02, 0.000000e+00, 9.088763e-01 
4.350000e-01, 3.500000e-02, 0.000000e+00, 9.128333e-01 
4.450000e-01, 3.500000e-02, 0.000000e+00, 9.154515e-01 
4.550000e-01, 3.500000e-02, 0.000000e+00, 9.181313e-01 
4.650000e-01, 3.500000e-02, 0.000000e+00, 9.211400e-01 
4.750000e-01, 3.500000e-02, 0.000000e+00, 9.238275e-01 
4.850000e-01, 3.500000e-02, 0.000000e+00, 9.257509e-01 
4.950000e-01, 3.500000e-02, 0.000000e+00, 9.275479e-01 
5.050000e-01, 3.500000e-02, 0.000000e+00, 9.289584e-01 
5.150000e-01, 3.500000e-02, 0.000000e+00, 9.300103e-01 
5.250000e-01, 3.500000e-02, 0.000000e+00, 9.306594e-01 
5.350000e-01, 3.500000e-02, 0.000000e+00, 9.309978e-01 
5.450000e-01, 3.500000e-02, 0.000000e+00, 9.310441e-01 
5.550000e-01, 3.500000e-02, 0.000000e+00, 9.308848e-01 
5.650000e-01, 3.500000e-02, 0.000000e+00, 9.305246e-01 
5.750000e-01, 3.500000e-02, 0.000000e+00, 9.299473e-01 
5.850000e-01, 3.500000e-02, 0.000000e+00, 9.291829e-01 
5.950000e-01, 3.500000e-02, 0.000000e+00, 9.283167e-01 
6.050000e-01, 3.500000e-02, 0.000000e+00, 9.273386e-01 
6.150000e-01, 3.500000e-02, 0.000000e+00, 9.262289e-01 
6.250000e-01, 3.500000e-02, 0.000000e+00, 9.250661e-01 
6.350000e-01, 3.500000e-02, 0.000000e+00, 9.238105e-01 
6.450000e-01, 3.500000e-02, 0.000000e+00, 9.223398e-01 
6.550000e-01, 3.500000e-02, 0.000000e+00, 9.206512e-01 
6.650000e-01, 3.500000e-02, 0.000000e+00, 9.187678e-01 
