# x, y, gas saturation, co2 concentration 
3.500000e-02, 3.500000e-02, 0.000000e+00, 2.662729e-54 
4.500000e-02, 3.500000e-02, 0.000000e+00, 1.416071e-52 
5.500000e-02, 3.500000e-02, 0.000000e+00, 3.702753e-51 
6.500000e-02, 3.500000e-02, 0.000000e+00, 5.944038e-50 
7.500000e-02, 3.500000e-02, 0.000000e+00, 5.338910e-49 
8.500000e-02, 3.500000e-02, 0.000000e+00, 5.470276e-48 
9.500000e-02, 3.500000e-02, 0.000000e+00, 2.587147e-47 
1.050000e-01, 3.500000e-02, 0.000000e+00, 1.536902e-46 
1.150000e-01, 3.500000e-02, 0.000000e+00, 7.474606e-46 
1.250000e-01, 3.500000e-02, 0.000000e+00, 3.166984e-45 
1.350000e-01, 3.500000e-02, 0.000000e+00, 1.203403e-44 
1.450000e-01, 3.500000e-02, 0.000000e+00, 4.295647e-44 
1.550000e-01, 3.500000e-02, 0.000000e+00, 2.154278e-43 
1.650000e-01, 3.500000e-02, 0.000000e+00, 1.741509e-41 
1.750000e-01, 3.500000e-02, 0.000000e+00, 3.390029e-39 
1.850000e-01, 3.500000e-02, 0.000000e+00, 4.856305e-37 
1.950000e-01, 3.500000e-02, 0.000000e+00, 2.147051e-35 
2.050000e-01, 3.500000e-02, 0.000000e+00, 2.887455e-33 
2.150000e-01, 3.500000e-02, 0.000000e+00, 2.901780e-34 
2.250000e-01, 3.500000e-02, 0.000000e+00, 1.679728e-35 
2.350000e-01, 3.500000e-02, 0.000000e+00, 7.493807e-37 
2.450000e-01, 3.500000e-02, 0.000000e+00, 2.929566e-38 
2.550000e-01, 3.500000e-02, 0.000000e+00, 1.090864e-39 
2.650000e-01, 3.500000e-02, 0.000000e+00, 7.770227e-41 
2.750000e-01, 3.500000e-02, 0.000000e+00, 1.237703e-40 
2.850000e-01, 3.500000e-02, 0.000000e+00, 3.458118e-40 
2.950000e-01, 3.500000e-02, 0.000000e+00, 9.309957e-40 
3.050000e-01, 3.500000e-02, 0.000000e+00, 2.413788e-39 
3.150000e-01, 3.500000e-02, 0.000000e+00, 6.145924e-39 
3.250000e-01, 3.500000e-02, 0.000000e+00, 1.709931e-38 
3.350000e-01, 3.500000e-02, 0.000000e+00, 8.110323e-38 
3.450000e-01, 3.500000e-02, 0.000000e+00, 5.960454e-38 
3.550000e-01, 3.500000e-02, 0.000000e+00, 1.894835e-37 
3.650000e-01, 3.500000e-02, 0.000000e+00, 4.266714e-37 
3.750000e-01, 3.500000e-02, 0.000000e+00, 8.828689e-37 
3.850000e-01, 3.500000e-02, 0.000000e+00, 1.714887e-36 
3.950000e-01, 3.500000e-02, 0.000000e+00, 3.183372e-36 
4.050000e-01, 3.500000e-02, 0.000000e+00, 5.464254e-36 
4.150000e-01, 3.500000e-02, 0.000000e+00, 8.709378e-36 
4.250000e-01, 3.500000e-02, 0.000000e+00, 1.319673e-35 
4.350000e-01, 3.500000e-02, 0.000000e+00, 1.875369e-35 
4.450000e-01, 3.500000e-02, 0.000000e+00, 2.675230e-35 
4.550000e-01, 3.500000e-02, 0.000000e+00, 3.649348e-35 
4.650000e-01, 3.500000e-02, 0.000000e+00, 4.850884e-35 
4.750000e-01, 3.500000e-02, 0.000000e+00, 6.347806e-35 
4.850000e-01, 3.500000e-02, 0.000000e+00, 8.076492e-35 
4.950000e-01, 3.500000e-02, 0.000000e+00, 1.098290e-34 
5.050000e-01, 3.500000e-02, 0.000000e+00, 2.669161e-33 
5.150000e-01, 3.500000e-02, 0.000000e+00, 4.537832e-31 
5.250000e-01, 3.500000e-02, 0.000000e+00, 3.455741e-31 
5.350000e-01, 3.500000e-02, 0.000000e+00, 1.389058e-31 
5.450000e-01, 3.500000e-02, 0.000000e+00, 3.925008e-32 
5.550000e-01, 3.500000e-02, 0.000000e+00, 8.901700e-33 
5.650000e-01, 3.500000e-02, 0.000000e+00, 1.921267e-33 
5.750000e-01, 3.500000e-02, 0.000000e+00, 6.390078e-34 
5.850000e-01, 3.500000e-02, 0.000000e+00, 4.888214e-34 
5.950000e-01, 3.500000e-02, 0.000000e+00, 5.551960e-34 
6.050000e-01, 3.500000e-02, 0.000000e+00, 7.087794e-34 
6.150000e-01, 3.500000e-02, 0.000000e+00, 9.905606e-34 
6.250000e-01, 3.500000e-02, 0.000000e+00, 1.547838e-33 
6.350000e-01, 3.500000e-02, 0.000000e+00, 2.764898e-33 
6.450000e-01, 3.500000e-02, 0.000000e+00, 5.763232e-33 
6.550000e-01, 3.500000e-02, 0.000000e+00, 1.424755e-32 
6.650000e-01, 3.500000e-02, 0.000000e+00, 4.462226e-32 
6.750000e-01, 3.500000e-02, 0.000000e+00, 5.150567e-31 
6.850000e-01, 3.500000e-02, 0.000000e+00, 4.947577e-29 
6.950000e-01, 3.500000e-02, 0.000000e+00, 6.165108e-27 
7.050000e-01, 3.500000e-02, 0.000000e+00, 6.614154e-25 
7.150000e-01, 3.500000e-02, 0.000000e+00, 5.465840e-23 
7.250000e-01, 3.500000e-02, 0.000000e+00, 2.991692e-21 
7.350000e-01, 3.500000e-02, 0.000000e+00, 4.637070e-20 
7.450000e-01, 3.500000e-02, 0.000000e+00, 6.537758e-19 
7.550000e-01, 3.500000e-02, 0.000000e+00, 6.119432e-18 
7.650000e-01, 3.500000e-02, 0.000000e+00, 3.524936e-17 
7.750000e-01, 3.500000e-02, 0.000000e+00, 1.156642e-16 
7.850000e-01, 3.500000e-02, 0.000000e+00, 2.110447e-16 
7.950000e-01, 3.500000e-02, 0.000000e+00, 2.424119e-16 
8.050000e-01, 3.500000e-02, 0.000000e+00, 1.954456e-16 
8.150000e-01, 3.500000e-02, 0.000000e+00, 1.198214e-16 
8.250000e-01, 3.500000e-02, 0.000000e+00, 5.923565e-17 
8.350000e-01, 3.500000e-02, 0.000000e+00, 2.467740e-17 
8.450000e-01, 3.500000e-02, 0.000000e+00, 8.960317e-18 
8.550000e-01, 3.500000e-02, 0.000000e+00, 2.911072e-18 
8.650000e-01, 3.500000e-02, 0.000000e+00, 8.639773e-19 
8.750000e-01, 3.500000e-02, 0.000000e+00, 2.381951e-19 
8.850000e-01, 3.500000e-02, 0.000000e+00, 6.185206e-20 
8.950000e-01, 3.500000e-02, 0.000000e+00, 1.530976e-20 
9.050000e-01, 3.500000e-02, 0.000000e+00, 3.652775e-21 
9.150000e-01, 3.500000e-02, 0.000000e+00, 8.498592e-22 
9.250000e-01, 3.500000e-02, 0.000000e+00, 1.954627e-22 
9.350000e-01, 3.500000e-02, 0.000000e+00, 4.524274e-23 
9.450000e-01, 3.500000e-02, 0.000000e+00, 1.080203e-23 
9.550000e-01, 3.500000e-02, 0.000000e+00, 2.747030e-24 
9.650000e-01, 3.500000e-02, 0.000000e+00, 7.681572e-25 
9.750000e-01, 3.500000e-02, 0.000000e+00, 2.363720e-25 
9.850000e-01, 3.500000e-02, 0.000000e+00, 7.105487e-26 
9.950000e-01, 3.500000e-02, 0.000000e+00, 1.928430e-26 
1.005000e+00, 3.500000e-02, 0.000000e+00, 4.744319e-27 
1.015000e+00, 3.500000e-02, 0.000000e+00, 1.084950e-27 
1.025000e+00, 3.500000e-02, 0.000000e+00, 2.446136e-28 
1.035000e+00, 3.500000e-02, 0.000000e+00, 5.520118e-29 
1.045000e+00, 3.500000e-02, 0.000000e+00, 1.270096e-29 
