# x, y, gas saturation, co2 concentration 
3.500000e-02, 3.500000e-02, 0.000000e+00, 6.215635e-01 
4.500000e-02, 3.500000e-02, 0.000000e+00, 6.872947e-01 
5.500000e-02, 3.500000e-02, 0.000000e+00, 7.166246e-01 
6.500000e-02, 3.500000e-02, 0.000000e+00, 7.349664e-01 
7.500000e-02, 3.500000e-02, 0.000000e+00, 7.482581e-01 
8.500000e-02, 3.500000e-02, 0.000000e+00, 7.586647e-01 
9.500000e-02, 3.500000e-02, 0.000000e+00, 7.671674e-01 
1.050000e-01, 3.500000e-02, 0.000000e+00, 7.742784e-01 
1.150000e-01, 3.500000e-02, 0.000000e+00, 7.802994e-01 
1.250000e-01, 3.500000e-02, 0.000000e+00, 7.854316e-01 
1.350000e-01, 3.500000e-02, 0.000000e+00, 7.898258e-01 
1.450000e-01, 3.500000e-02, 0.000000e+00, 7.936027e-01 
1.550000e-01, 3.500000e-02, 0.000000e+00, 7.968598e-01 
1.650000e-01, 3.500000e-02, 0.000000e+00, 7.996744e-01 
1.750000e-01, 3.500000e-02, 0.000000e+00, 8.021107e-01 
1.850000e-01, 3.500000e-02, 0.000000e+00, 8.042377e-01 
1.950000e-01, 3.500000e-02, 0.000000e+00, 8.061090e-01 
2.050000e-01, 3.500000e-02, 0.000000e+00, 8.077564e-01 
2.150000e-01, 3.500000e-02, 0.000000e+00, 8.091960e-01 
2.250000e-01, 3.500000e-02, 0.000000e+00, 8.104332e-01 
2.350000e-01, 3.500000e-02, 0.000000e+00, 8.115227e-01 
2.450000e-01, 3.500000e-02, 0.000000e+00, 8.125155e-01 
2.550000e-01, 3.500000e-02, 0.000000e+00, 8.133051e-01 
2.650000e-01, 3.500000e-02, 0.000000e+00, 8.137776e-01 
2.750000e-01, 3.500000e-02, 0.000000e+00, 8.142235e-01 
2.850000e-01, 3.500000e-02, 0.000000e+00, 8.149536e-01 
2.950000e-01, 3.500000e-02, 0.000000e+00, 8.158386e-01 
3.050000e-01, 3.500000e-02, 0.000000e+00, 8.168471e-01 
3.150000e-01, 3.500000e-02, 0.000000e+00, 8.181310e-01 
3.250000e-01, 3.500000e-02, 0.000000e+00, 8.201598e-01 
3.350000e-01, 3.500000e-02, 0.000000e+00, 8.237174e-01 
3.450000e-01, 3.500000e-02, 0.000000e+00, 8.278563e-01 
3.550000e-01, 3.500000e-02, 0.000000e+00, 8.324569e-01 
3.650000e-01, 3.500000e-02, 0.000000e+00, 8.373479e-01 
3.750000e-01, 3.500000e-02, 0.000000e+00, 8.422520e-01 
3.850000e-01, 3.500000e-02, 0.000000e+00, 8.467623e-01 
3.950000e-01, 3.500000e-02, 0.000000e+00, 8.501233e-01 
4.050000e-01, 3.500000e-02, 0.000000e+00, 8.519387e-01 
4.150000e-01, 3.500000e-02, 0.000000e+00, 8.526432e-01 
4.250000e-01, 3.500000e-02, 0.000000e+00, 8.522012e-01 
4.350000e-01, 3.500000e-02, 0.000000e+00, 8.502067e-01 
4.450000e-01, 3.500000e-02, 0.000000e+00, 8.463067e-01 
